id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
99545,Male,disloyal Customer,24,Business travel,Eco,802,5,5,5,3,1,5,1,1,3,2,4,4,5,1,0,0,satisfied
14876,Female,disloyal Customer,27,Business travel,Eco,343,3,4,3,4,3,3,4,3,3,2,4,1,3,3,0,2,neutral or dissatisfied
120552,Male,disloyal Customer,23,Business travel,Eco,810,3,3,3,3,2,3,2,2,1,4,2,4,3,2,0,10,neutral or dissatisfied
7030,Male,Loyal Customer,23,Personal Travel,Eco,147,2,5,0,5,4,0,4,4,5,4,4,5,5,4,7,21,neutral or dissatisfied
84442,Female,Loyal Customer,26,Personal Travel,Eco Plus,591,4,5,4,2,3,4,3,3,3,3,5,5,5,3,0,0,neutral or dissatisfied
68181,Male,Loyal Customer,22,Personal Travel,Eco,597,1,3,1,3,4,1,4,4,4,1,4,2,4,4,0,0,neutral or dissatisfied
128355,Male,disloyal Customer,25,Business travel,Business,338,3,0,3,5,2,3,2,2,3,3,4,3,4,2,0,0,neutral or dissatisfied
39485,Female,disloyal Customer,41,Business travel,Business,467,3,2,2,1,1,4,1,1,1,1,4,1,5,1,6,0,neutral or dissatisfied
24852,Male,Loyal Customer,71,Business travel,Eco Plus,991,2,1,1,1,1,2,1,1,2,3,4,4,3,1,3,0,neutral or dissatisfied
21434,Female,disloyal Customer,24,Business travel,Eco,433,5,0,5,1,5,5,2,5,1,5,3,5,4,5,81,71,satisfied
75583,Female,Loyal Customer,53,Business travel,Business,1585,3,3,3,3,2,4,4,4,4,5,4,5,4,5,8,2,satisfied
79634,Female,Loyal Customer,48,Business travel,Eco,712,2,4,4,4,1,2,3,2,2,2,2,2,2,2,0,19,neutral or dissatisfied
45245,Female,Loyal Customer,36,Personal Travel,Eco,1013,4,4,4,3,2,4,3,2,3,4,3,2,4,2,0,0,neutral or dissatisfied
119016,Male,Loyal Customer,48,Business travel,Business,1460,3,3,3,3,4,4,5,5,5,5,5,3,5,3,0,0,satisfied
63680,Male,Loyal Customer,34,Personal Travel,Eco,1047,3,5,3,2,5,3,5,5,5,2,4,4,5,5,0,0,neutral or dissatisfied
8305,Female,disloyal Customer,37,Business travel,Business,125,5,5,5,2,5,5,2,5,4,5,4,3,5,5,0,0,satisfied
4170,Female,Loyal Customer,16,Personal Travel,Eco,427,2,4,2,4,3,2,3,3,1,5,4,4,4,3,0,0,neutral or dissatisfied
12775,Female,Loyal Customer,47,Personal Travel,Eco Plus,851,1,5,0,1,3,5,5,1,1,0,1,5,1,4,10,0,neutral or dissatisfied
85978,Male,Loyal Customer,29,Business travel,Business,528,1,1,4,1,4,4,4,4,4,2,4,3,5,4,0,0,satisfied
27303,Male,Loyal Customer,46,Business travel,Business,956,4,4,4,4,2,4,3,3,3,4,3,2,3,1,0,0,satisfied
69340,Female,Loyal Customer,45,Business travel,Business,1096,3,3,3,3,4,4,4,5,5,5,5,4,5,4,17,18,satisfied
75619,Male,Loyal Customer,30,Personal Travel,Eco,337,4,2,4,3,5,4,5,5,1,5,4,3,3,5,0,0,neutral or dissatisfied
105512,Female,Loyal Customer,36,Business travel,Business,1590,2,2,2,2,5,5,4,3,3,3,3,4,3,4,7,6,satisfied
68956,Male,Loyal Customer,14,Personal Travel,Business,700,3,5,3,5,3,3,3,3,1,5,1,1,5,3,0,14,neutral or dissatisfied
119673,Male,Loyal Customer,55,Business travel,Eco Plus,507,2,2,4,2,2,2,2,2,3,2,3,3,4,2,0,0,neutral or dissatisfied
68120,Male,Loyal Customer,49,Personal Travel,Eco,813,4,0,4,3,4,4,1,4,2,2,4,4,4,4,47,45,neutral or dissatisfied
58455,Female,Loyal Customer,53,Personal Travel,Eco,733,1,2,1,3,4,4,4,1,1,1,1,3,1,3,0,0,neutral or dissatisfied
85053,Female,Loyal Customer,41,Business travel,Business,731,1,1,1,1,4,5,4,4,4,4,4,4,4,4,27,11,satisfied
41088,Female,Loyal Customer,32,Business travel,Business,2270,0,5,1,3,5,5,5,5,2,2,2,4,1,5,0,0,satisfied
20000,Male,Loyal Customer,36,Business travel,Eco,589,4,2,2,2,4,4,4,4,5,4,4,4,5,4,0,0,satisfied
77780,Male,Loyal Customer,40,Personal Travel,Eco,696,4,4,5,3,4,5,4,4,3,5,4,3,5,4,5,18,neutral or dissatisfied
7216,Male,Loyal Customer,41,Business travel,Business,130,3,4,4,4,5,4,3,2,2,1,3,3,2,2,0,0,neutral or dissatisfied
118783,Male,Loyal Customer,9,Personal Travel,Eco,369,3,1,0,2,3,0,3,3,4,5,2,3,1,3,2,0,neutral or dissatisfied
56153,Male,Loyal Customer,56,Business travel,Business,1400,2,2,5,2,2,5,5,5,5,5,5,4,5,3,0,0,satisfied
51720,Male,Loyal Customer,66,Personal Travel,Eco,451,1,5,1,4,4,1,3,4,1,1,3,1,2,4,13,21,neutral or dissatisfied
86412,Female,disloyal Customer,26,Business travel,Business,853,0,0,0,2,2,2,2,2,4,5,4,5,5,2,0,0,satisfied
24590,Male,disloyal Customer,25,Business travel,Eco,526,1,0,1,3,2,1,2,2,1,4,2,5,4,2,0,57,neutral or dissatisfied
77827,Male,Loyal Customer,21,Personal Travel,Eco,813,3,0,3,3,1,3,5,1,1,5,1,5,1,1,91,80,neutral or dissatisfied
44240,Female,Loyal Customer,59,Business travel,Business,1647,2,2,4,2,5,4,3,2,2,2,2,3,2,4,0,3,neutral or dissatisfied
47913,Male,Loyal Customer,59,Personal Travel,Eco,834,2,4,2,1,4,2,4,4,3,5,5,5,5,4,17,18,neutral or dissatisfied
73558,Male,Loyal Customer,31,Business travel,Business,204,0,5,0,3,5,4,4,5,5,5,4,4,4,5,21,7,satisfied
77479,Female,Loyal Customer,59,Personal Travel,Eco,2125,4,2,4,2,2,2,1,5,5,4,5,4,5,4,7,0,neutral or dissatisfied
75538,Female,Loyal Customer,50,Business travel,Business,337,0,0,0,1,2,5,4,2,2,2,2,5,2,5,22,52,satisfied
120802,Male,Loyal Customer,51,Business travel,Business,2357,3,3,3,3,2,2,2,4,2,4,4,2,4,2,139,135,satisfied
6934,Male,Loyal Customer,52,Business travel,Business,1985,1,1,1,1,2,4,4,5,5,5,5,3,5,3,10,3,satisfied
112042,Female,Loyal Customer,27,Business travel,Business,1123,2,2,2,2,5,5,5,5,3,3,5,3,5,5,1,0,satisfied
64088,Female,Loyal Customer,39,Personal Travel,Eco,919,1,4,1,4,5,1,5,5,5,3,4,5,5,5,0,0,neutral or dissatisfied
128419,Male,Loyal Customer,32,Business travel,Business,338,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,4,neutral or dissatisfied
115180,Male,disloyal Customer,37,Business travel,Business,337,2,2,2,3,5,2,5,5,5,4,4,4,4,5,18,18,neutral or dissatisfied
123274,Male,Loyal Customer,15,Personal Travel,Eco,328,1,5,4,3,1,4,1,1,4,5,5,5,5,1,0,0,neutral or dissatisfied
73481,Female,Loyal Customer,25,Personal Travel,Eco,1197,2,4,2,1,1,2,1,1,3,4,4,3,4,1,18,25,neutral or dissatisfied
127690,Male,disloyal Customer,27,Business travel,Business,2133,1,1,1,4,3,1,3,3,4,3,3,5,5,3,0,0,neutral or dissatisfied
31513,Female,Loyal Customer,51,Business travel,Eco,776,3,2,2,2,1,2,3,4,4,3,4,4,4,1,6,15,neutral or dissatisfied
66764,Female,Loyal Customer,47,Personal Travel,Eco,978,3,4,3,1,2,4,5,2,2,3,4,4,2,4,0,0,neutral or dissatisfied
18061,Female,Loyal Customer,17,Business travel,Business,488,3,5,5,5,3,3,3,3,3,3,4,3,3,3,7,9,neutral or dissatisfied
15903,Female,Loyal Customer,36,Business travel,Business,1663,5,3,5,5,4,4,5,3,3,3,3,3,3,3,0,0,satisfied
107397,Female,Loyal Customer,59,Business travel,Business,3332,3,3,3,3,3,4,5,5,5,5,5,3,5,4,23,22,satisfied
46965,Male,Loyal Customer,22,Personal Travel,Eco,833,2,4,3,1,1,3,5,1,4,3,4,3,5,1,0,9,neutral or dissatisfied
99967,Male,disloyal Customer,19,Business travel,Eco,888,2,2,2,4,1,2,1,1,4,2,3,4,4,1,0,0,neutral or dissatisfied
38977,Male,Loyal Customer,27,Business travel,Eco,313,4,1,1,1,4,4,4,4,3,4,4,4,1,4,2,0,satisfied
22657,Female,Loyal Customer,18,Personal Travel,Eco Plus,223,3,4,3,3,3,3,3,3,1,2,3,2,3,3,52,67,neutral or dissatisfied
126742,Female,disloyal Customer,35,Business travel,Eco,2370,3,3,3,3,2,3,2,2,3,5,1,1,1,2,2,0,neutral or dissatisfied
29842,Female,Loyal Customer,51,Business travel,Eco,261,2,1,5,1,3,3,4,2,2,2,2,2,2,2,0,0,neutral or dissatisfied
32664,Male,Loyal Customer,41,Business travel,Eco,163,5,1,3,1,5,5,5,5,1,5,2,5,1,5,0,0,satisfied
9209,Female,Loyal Customer,65,Personal Travel,Business,100,2,3,2,1,2,5,1,2,2,2,4,2,2,4,0,0,neutral or dissatisfied
45202,Female,Loyal Customer,56,Business travel,Business,3398,3,3,3,3,5,5,4,5,5,5,5,3,5,5,15,7,satisfied
25254,Female,Loyal Customer,35,Business travel,Business,1840,2,3,2,2,4,4,5,4,4,3,4,3,4,4,0,0,satisfied
55477,Male,Loyal Customer,47,Business travel,Business,1825,5,5,1,5,2,5,5,4,4,4,4,4,4,5,0,0,satisfied
127095,Female,disloyal Customer,24,Business travel,Eco,651,3,2,3,3,3,3,3,3,1,5,4,1,3,3,0,0,neutral or dissatisfied
36101,Female,Loyal Customer,61,Personal Travel,Eco,474,3,3,3,4,4,4,4,2,2,3,2,4,2,4,0,0,neutral or dissatisfied
81368,Male,Loyal Customer,46,Business travel,Business,1671,2,2,2,2,4,5,4,5,5,5,5,3,5,3,0,18,satisfied
49352,Female,disloyal Customer,39,Business travel,Eco,158,2,0,2,5,2,2,2,2,5,3,4,4,1,2,0,0,neutral or dissatisfied
106911,Female,Loyal Customer,27,Business travel,Business,2543,5,5,5,5,4,4,4,4,5,4,4,4,4,4,0,0,satisfied
88689,Male,Loyal Customer,33,Personal Travel,Eco,594,3,4,3,3,3,3,3,3,4,3,4,1,3,3,87,69,neutral or dissatisfied
105762,Male,disloyal Customer,24,Business travel,Eco,263,3,1,3,4,2,3,5,2,2,2,4,3,4,2,1,7,neutral or dissatisfied
43177,Male,Loyal Customer,63,Business travel,Eco,282,5,4,4,4,5,5,5,5,5,2,5,3,2,5,0,13,satisfied
38324,Male,Loyal Customer,52,Personal Travel,Business,1111,2,4,3,3,1,4,3,4,4,3,1,1,4,1,0,17,neutral or dissatisfied
119578,Female,Loyal Customer,51,Business travel,Business,2552,4,4,4,4,2,5,4,5,5,4,5,3,5,5,0,0,satisfied
36287,Female,Loyal Customer,50,Business travel,Business,3882,2,5,5,5,1,4,3,1,1,1,2,3,1,4,0,0,neutral or dissatisfied
50047,Male,Loyal Customer,50,Business travel,Business,3951,0,3,0,2,5,5,5,1,1,1,1,4,1,2,0,0,satisfied
5919,Male,Loyal Customer,37,Personal Travel,Eco,173,2,5,2,3,2,1,3,4,5,5,1,3,4,3,115,148,neutral or dissatisfied
31232,Female,Loyal Customer,43,Personal Travel,Business,472,3,5,2,1,2,5,3,5,5,2,5,3,5,4,0,0,neutral or dissatisfied
128699,Female,Loyal Customer,57,Business travel,Business,1464,1,1,2,1,5,4,4,4,4,5,4,3,4,3,71,94,satisfied
86242,Female,Loyal Customer,39,Personal Travel,Eco,226,2,3,0,4,4,0,4,4,1,1,4,3,3,4,0,15,neutral or dissatisfied
17721,Female,Loyal Customer,32,Business travel,Business,1895,4,4,4,4,5,5,5,5,4,5,1,5,1,5,0,0,satisfied
95522,Female,disloyal Customer,65,Business travel,Eco Plus,128,3,3,3,1,4,3,5,4,4,2,2,5,5,4,0,0,neutral or dissatisfied
96048,Male,disloyal Customer,11,Business travel,Business,1069,3,1,4,4,2,4,2,2,1,2,4,2,3,2,14,9,neutral or dissatisfied
96857,Female,disloyal Customer,14,Business travel,Eco,781,3,3,3,4,3,3,4,3,4,3,3,3,3,3,0,11,neutral or dissatisfied
85867,Male,Loyal Customer,22,Personal Travel,Business,2172,2,4,1,3,1,1,1,1,4,2,5,3,5,1,0,0,neutral or dissatisfied
96285,Male,Loyal Customer,17,Personal Travel,Eco,687,4,4,4,2,5,4,5,5,3,5,5,4,4,5,0,0,neutral or dissatisfied
91395,Female,disloyal Customer,25,Business travel,Eco,1033,3,3,3,3,4,3,4,4,1,3,4,1,3,4,120,107,neutral or dissatisfied
46203,Female,Loyal Customer,45,Business travel,Business,679,3,3,3,3,2,5,4,4,4,4,4,4,4,5,0,17,satisfied
47774,Male,Loyal Customer,64,Business travel,Eco,834,5,5,5,5,5,5,5,5,2,1,5,3,5,5,0,21,satisfied
29715,Female,disloyal Customer,15,Business travel,Eco,2846,4,3,3,3,5,4,5,5,3,5,5,3,5,5,4,0,satisfied
2299,Female,disloyal Customer,20,Business travel,Eco,672,4,4,4,4,4,4,5,4,2,5,4,2,3,4,0,0,neutral or dissatisfied
69943,Female,Loyal Customer,32,Business travel,Business,2174,3,3,1,3,5,5,5,5,4,3,4,3,5,5,0,0,satisfied
67836,Female,Loyal Customer,57,Business travel,Eco,771,5,4,2,4,4,3,1,5,5,5,5,1,5,3,0,0,satisfied
76058,Male,Loyal Customer,47,Business travel,Business,669,1,2,2,2,5,4,4,1,1,1,1,4,1,4,0,0,neutral or dissatisfied
115566,Female,Loyal Customer,54,Business travel,Eco,308,2,1,4,4,5,3,3,2,2,2,2,4,2,1,83,95,neutral or dissatisfied
3478,Female,Loyal Customer,20,Personal Travel,Business,1080,5,4,5,4,4,5,4,4,5,2,5,4,5,4,52,38,satisfied
51330,Male,Loyal Customer,37,Business travel,Eco Plus,199,1,5,5,5,1,1,1,1,3,5,4,1,3,1,0,0,neutral or dissatisfied
83461,Female,disloyal Customer,24,Business travel,Business,946,4,0,4,1,1,4,1,1,4,3,4,4,4,1,2,0,satisfied
48625,Male,Loyal Customer,37,Personal Travel,Eco Plus,845,4,5,4,3,3,4,4,3,3,4,5,4,4,3,0,0,neutral or dissatisfied
124399,Male,Loyal Customer,60,Personal Travel,Eco Plus,808,2,5,2,3,4,2,4,4,1,1,1,1,5,4,3,0,neutral or dissatisfied
127541,Female,disloyal Customer,8,Business travel,Eco,1009,2,2,2,4,5,2,5,5,4,3,4,2,3,5,0,0,neutral or dissatisfied
94784,Male,Loyal Customer,41,Business travel,Eco,239,1,2,2,2,1,1,1,1,4,2,4,3,3,1,54,51,neutral or dissatisfied
93649,Female,Loyal Customer,48,Business travel,Business,3768,3,3,3,3,5,5,4,5,5,5,5,4,5,5,0,0,satisfied
98209,Female,Loyal Customer,43,Business travel,Business,3307,4,4,4,4,5,5,5,5,5,5,5,3,5,3,0,7,satisfied
2912,Female,disloyal Customer,47,Business travel,Eco Plus,491,3,3,3,3,2,3,5,2,1,5,3,4,3,2,0,0,neutral or dissatisfied
63837,Female,Loyal Customer,28,Business travel,Business,2647,5,5,5,5,4,4,4,4,4,5,4,4,4,4,0,2,satisfied
11617,Male,Loyal Customer,47,Personal Travel,Eco,468,3,3,3,4,2,3,2,2,1,2,4,1,3,2,0,5,neutral or dissatisfied
110362,Male,Loyal Customer,43,Business travel,Business,842,3,3,3,3,5,4,5,5,5,5,5,4,5,4,29,23,satisfied
40800,Female,Loyal Customer,43,Business travel,Business,626,5,5,4,5,2,4,5,5,5,5,5,1,5,3,66,43,satisfied
124378,Male,Loyal Customer,35,Business travel,Eco,808,5,3,3,3,5,5,5,5,2,2,4,5,2,5,0,0,satisfied
52046,Male,Loyal Customer,53,Business travel,Business,3095,3,3,3,3,4,5,5,3,3,3,3,3,3,5,0,0,satisfied
109616,Female,Loyal Customer,46,Business travel,Business,2337,3,3,2,3,3,5,4,4,4,4,4,5,4,3,0,0,satisfied
68868,Female,Loyal Customer,46,Business travel,Business,3149,1,1,1,1,2,5,4,5,5,5,5,4,5,3,74,73,satisfied
4036,Female,Loyal Customer,48,Business travel,Business,2029,3,3,3,3,4,2,1,5,5,5,5,2,5,5,0,0,satisfied
58951,Female,Loyal Customer,54,Personal Travel,Eco Plus,888,2,5,2,3,3,4,5,5,5,2,5,3,5,5,0,0,neutral or dissatisfied
66956,Male,Loyal Customer,51,Business travel,Business,964,3,3,3,3,2,4,5,5,5,5,5,5,5,5,28,8,satisfied
7646,Male,Loyal Customer,49,Business travel,Business,2032,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,8,satisfied
39028,Male,Loyal Customer,65,Personal Travel,Eco,406,1,1,1,4,1,1,1,1,1,2,4,3,3,1,15,0,neutral or dissatisfied
23154,Female,disloyal Customer,80,Business travel,Business,223,5,5,5,3,5,2,1,4,4,5,4,1,4,5,0,0,satisfied
52296,Male,disloyal Customer,44,Business travel,Eco,237,3,1,3,2,4,3,4,4,3,3,3,1,2,4,0,6,neutral or dissatisfied
79113,Female,Loyal Customer,60,Personal Travel,Eco,356,3,5,3,5,5,5,4,5,5,3,5,3,5,3,0,0,neutral or dissatisfied
62792,Female,Loyal Customer,52,Personal Travel,Eco,2449,3,3,2,1,2,3,3,5,2,5,4,3,2,3,2,6,neutral or dissatisfied
98242,Female,Loyal Customer,32,Business travel,Business,3487,5,5,5,5,4,4,4,4,5,5,4,3,4,4,0,0,satisfied
53506,Male,Loyal Customer,8,Personal Travel,Eco,2419,4,4,4,4,4,5,5,3,4,4,5,5,5,5,26,24,neutral or dissatisfied
52514,Male,disloyal Customer,26,Business travel,Eco,160,4,5,4,4,3,4,3,3,3,1,3,3,4,3,3,0,neutral or dissatisfied
13350,Female,Loyal Customer,26,Business travel,Business,946,3,4,4,4,3,3,3,3,1,3,2,2,2,3,0,0,neutral or dissatisfied
14920,Female,Loyal Customer,51,Personal Travel,Eco,240,4,4,4,2,2,1,5,2,2,4,5,2,2,3,0,0,neutral or dissatisfied
120247,Female,Loyal Customer,53,Personal Travel,Eco,1303,4,3,4,4,5,4,3,2,2,4,2,1,2,2,0,15,neutral or dissatisfied
51926,Female,disloyal Customer,25,Business travel,Eco Plus,601,4,2,4,4,1,4,1,1,4,1,3,4,3,1,0,0,neutral or dissatisfied
53703,Female,Loyal Customer,50,Business travel,Business,2842,2,3,3,3,5,2,3,2,2,2,2,1,2,1,3,0,neutral or dissatisfied
2951,Male,disloyal Customer,25,Business travel,Eco,835,2,2,2,4,2,2,2,2,4,1,4,1,3,2,0,0,neutral or dissatisfied
11407,Male,Loyal Customer,48,Business travel,Business,3122,2,2,2,2,3,4,5,5,5,5,5,3,5,4,0,0,satisfied
70879,Female,Loyal Customer,58,Personal Travel,Eco Plus,761,2,4,2,2,4,4,5,3,3,2,4,4,3,4,0,0,neutral or dissatisfied
13994,Male,Loyal Customer,40,Business travel,Eco,160,5,3,4,4,5,5,5,5,4,1,4,4,3,5,0,0,satisfied
122302,Female,Loyal Customer,27,Personal Travel,Eco,603,1,5,1,2,3,1,3,3,4,3,5,5,5,3,0,0,neutral or dissatisfied
42758,Male,Loyal Customer,40,Business travel,Eco,493,1,3,3,3,1,1,1,1,1,5,4,1,3,1,0,0,neutral or dissatisfied
60724,Female,Loyal Customer,24,Personal Travel,Eco,1605,2,5,2,4,1,2,1,1,5,2,4,3,5,1,0,0,neutral or dissatisfied
111504,Female,Loyal Customer,65,Business travel,Business,3718,2,5,5,5,4,3,4,2,2,3,2,4,2,4,0,0,neutral or dissatisfied
125010,Male,Loyal Customer,70,Personal Travel,Eco,184,4,5,4,5,1,4,1,1,5,3,4,4,4,1,0,0,neutral or dissatisfied
106924,Male,Loyal Customer,13,Personal Travel,Eco,1259,3,4,3,4,2,3,2,2,4,4,5,3,4,2,11,19,neutral or dissatisfied
41620,Female,Loyal Customer,34,Business travel,Eco Plus,1464,0,0,0,3,2,0,2,2,5,5,4,4,5,2,3,14,satisfied
128152,Male,Loyal Customer,55,Business travel,Business,1972,1,1,5,1,2,3,4,1,1,2,1,5,1,4,0,0,satisfied
77382,Female,Loyal Customer,58,Business travel,Business,199,4,4,4,4,5,2,3,5,5,4,5,2,5,5,4,9,satisfied
64770,Female,Loyal Customer,56,Business travel,Business,1916,4,4,4,4,4,4,4,4,4,4,4,3,4,3,0,0,satisfied
86955,Male,disloyal Customer,25,Business travel,Business,907,5,4,5,5,3,5,3,3,5,2,5,5,5,3,0,0,satisfied
55994,Male,Loyal Customer,52,Business travel,Business,2586,5,1,5,5,5,5,5,3,2,5,5,5,4,5,112,124,satisfied
88242,Female,disloyal Customer,24,Business travel,Business,581,5,0,5,4,4,5,4,4,3,3,4,5,5,4,11,7,satisfied
123327,Female,Loyal Customer,60,Business travel,Eco Plus,107,1,5,5,5,1,4,3,1,1,1,1,4,1,2,0,0,neutral or dissatisfied
16416,Female,Loyal Customer,25,Business travel,Business,2810,2,2,2,2,4,4,4,4,5,5,1,1,5,4,0,2,satisfied
84632,Male,Loyal Customer,30,Personal Travel,Eco,707,4,4,4,4,5,4,5,5,4,3,5,3,5,5,0,0,neutral or dissatisfied
80652,Female,disloyal Customer,24,Business travel,Eco,821,3,3,3,1,5,3,4,5,5,3,5,3,4,5,0,0,neutral or dissatisfied
2692,Female,Loyal Customer,60,Business travel,Business,562,1,1,1,1,5,4,5,5,5,5,5,4,5,5,79,89,satisfied
47713,Female,Loyal Customer,48,Personal Travel,Eco Plus,1428,1,5,1,2,4,5,5,2,2,1,4,5,2,4,0,0,neutral or dissatisfied
47258,Male,Loyal Customer,44,Business travel,Business,3762,3,2,2,2,3,4,3,3,3,3,3,3,3,2,0,0,neutral or dissatisfied
17615,Female,Loyal Customer,57,Personal Travel,Business,622,4,4,3,3,4,4,4,1,1,3,3,3,1,4,0,0,neutral or dissatisfied
85567,Female,Loyal Customer,30,Business travel,Business,3560,0,0,0,4,3,3,3,3,3,5,4,4,4,3,1,0,satisfied
63353,Male,Loyal Customer,33,Personal Travel,Eco,337,5,2,5,4,4,5,4,4,3,1,3,4,4,4,0,0,satisfied
80532,Male,Loyal Customer,48,Business travel,Business,1678,2,2,1,1,2,2,2,2,2,2,2,1,2,1,88,85,neutral or dissatisfied
112317,Male,Loyal Customer,64,Business travel,Business,1540,5,5,5,5,2,4,5,4,4,4,4,4,4,4,0,0,satisfied
67023,Female,Loyal Customer,56,Business travel,Business,2148,4,4,5,4,2,5,5,3,3,4,3,5,3,5,0,0,satisfied
69289,Male,Loyal Customer,44,Business travel,Business,3677,2,2,2,2,5,5,5,5,5,5,5,5,5,3,95,76,satisfied
22102,Male,Loyal Customer,52,Business travel,Business,694,5,5,4,5,5,4,4,5,5,5,5,3,5,3,0,0,satisfied
128350,Female,Loyal Customer,52,Business travel,Business,3346,1,1,1,1,2,5,5,5,5,5,5,4,5,5,0,0,satisfied
123390,Female,Loyal Customer,28,Business travel,Business,1337,3,3,3,3,5,5,5,5,5,3,5,3,5,5,17,4,satisfied
21553,Male,Loyal Customer,48,Business travel,Eco Plus,164,4,1,1,1,4,4,4,4,4,4,5,3,2,4,0,0,satisfied
104584,Male,Loyal Customer,51,Business travel,Business,2005,4,5,5,5,3,4,3,4,4,4,4,4,4,2,51,54,neutral or dissatisfied
121517,Female,disloyal Customer,23,Business travel,Eco,936,3,3,3,4,2,3,2,2,4,3,3,4,4,2,0,0,neutral or dissatisfied
82073,Female,disloyal Customer,27,Business travel,Business,1276,0,0,0,3,2,0,3,2,3,4,4,5,5,2,1,0,satisfied
45312,Female,Loyal Customer,54,Business travel,Business,3639,0,5,0,5,2,1,2,5,5,5,5,1,5,3,0,16,satisfied
120228,Male,disloyal Customer,38,Business travel,Eco,903,2,2,2,3,1,2,1,1,1,1,3,4,3,1,0,12,neutral or dissatisfied
99100,Female,disloyal Customer,28,Business travel,Business,419,5,5,5,2,3,5,2,3,5,3,5,4,5,3,1,2,satisfied
81168,Male,Loyal Customer,46,Personal Travel,Eco,196,2,5,2,3,2,2,2,2,4,5,5,5,5,2,0,0,neutral or dissatisfied
35536,Male,Loyal Customer,30,Personal Travel,Eco,1080,2,4,2,1,2,2,2,2,5,3,5,3,5,2,4,0,neutral or dissatisfied
21716,Male,disloyal Customer,36,Business travel,Eco,952,2,2,2,2,3,2,3,3,2,5,1,4,2,3,0,0,neutral or dissatisfied
77246,Female,disloyal Customer,8,Business travel,Eco,1140,2,2,2,3,4,2,4,4,3,4,3,3,3,4,0,0,neutral or dissatisfied
28657,Male,Loyal Customer,11,Personal Travel,Eco,2404,1,4,1,2,4,1,3,4,3,1,2,4,1,4,7,0,neutral or dissatisfied
58314,Female,Loyal Customer,44,Business travel,Eco,1739,4,4,4,4,2,2,4,4,4,4,4,1,4,3,4,0,neutral or dissatisfied
52591,Male,Loyal Customer,37,Business travel,Eco,119,3,5,5,5,3,3,3,3,3,2,4,2,4,3,3,1,neutral or dissatisfied
81814,Male,Loyal Customer,53,Business travel,Business,1501,5,5,5,5,5,5,4,4,4,4,4,5,4,3,0,0,satisfied
29356,Male,Loyal Customer,77,Business travel,Business,2349,3,3,5,3,1,3,5,1,1,2,1,1,1,3,0,10,satisfied
32773,Male,Loyal Customer,37,Business travel,Business,3878,1,1,1,1,3,4,3,1,1,2,1,1,1,3,0,4,neutral or dissatisfied
12591,Male,Loyal Customer,23,Business travel,Business,542,3,3,3,3,3,3,3,3,1,2,3,2,3,3,33,39,neutral or dissatisfied
100068,Male,Loyal Customer,67,Personal Travel,Eco,281,2,2,2,3,3,2,3,3,4,1,3,3,3,3,0,0,neutral or dissatisfied
6636,Female,disloyal Customer,27,Business travel,Business,416,4,4,4,1,1,4,1,1,3,4,5,4,5,1,0,0,satisfied
123029,Female,Loyal Customer,30,Business travel,Business,1848,2,2,2,2,4,4,4,4,5,5,5,5,5,4,7,3,satisfied
24128,Male,Loyal Customer,56,Personal Travel,Eco,779,1,4,1,4,4,1,4,4,3,3,4,4,4,4,0,0,neutral or dissatisfied
108019,Male,Loyal Customer,28,Business travel,Business,589,5,5,5,5,4,4,4,4,4,4,4,4,4,4,41,29,satisfied
120219,Male,Loyal Customer,25,Business travel,Business,1325,3,5,5,5,3,3,3,3,1,2,4,4,4,3,0,52,neutral or dissatisfied
94455,Female,Loyal Customer,43,Business travel,Business,239,1,1,1,1,3,5,4,5,5,5,5,4,5,5,11,10,satisfied
74966,Female,Loyal Customer,24,Personal Travel,Eco,2475,1,3,0,3,3,0,3,3,2,3,2,3,3,3,0,0,neutral or dissatisfied
89605,Female,Loyal Customer,39,Business travel,Business,3863,1,2,1,1,3,4,5,4,4,4,4,3,4,5,0,0,satisfied
32350,Female,Loyal Customer,61,Business travel,Business,2288,2,2,3,2,4,2,1,4,4,4,4,3,4,1,0,0,satisfied
1887,Male,disloyal Customer,64,Business travel,Business,293,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,0,neutral or dissatisfied
1336,Female,disloyal Customer,23,Business travel,Eco,134,3,4,3,3,1,3,1,1,4,4,5,3,4,1,0,1,neutral or dissatisfied
74894,Female,Loyal Customer,39,Business travel,Business,2475,1,1,3,1,5,5,4,4,4,4,4,5,4,5,0,0,satisfied
58194,Female,Loyal Customer,30,Business travel,Business,3923,3,3,3,3,3,3,3,3,1,4,4,2,3,3,1,0,neutral or dissatisfied
103477,Male,Loyal Customer,60,Business travel,Business,440,4,4,4,4,4,5,4,4,4,4,4,4,4,4,17,0,satisfied
128649,Female,Loyal Customer,69,Personal Travel,Eco Plus,954,3,5,3,5,2,4,5,5,5,3,5,3,5,5,0,0,neutral or dissatisfied
68931,Male,Loyal Customer,26,Business travel,Business,646,3,3,3,3,4,4,4,4,3,4,4,3,5,4,0,0,satisfied
